event_id,event_timestamp,road_id,road_name,city,latitude,longitude,vehicle_count,average_speed_kmh,occupancy_percent,weather_condition,temperature_c,rainfall_mm,incident_flag
EVT1829952B,2026-09-01 00:34:00,ROAD_005,Airport Route,Hyderabad,17.2403,78.4294,50,54.59,15.52,Clear,30.67,0.0,False
EVT6000BFA4,2026-09-01 00:35:00,ROAD_001,Gachibowli Main Road,Hyderabad,17.4401,78.3489,37,50.29,18.25,Clear,29.53,0.0,False
EVT76CD5BE8,2026-09-01 00:35:00,ROAD_002,Hitech City Road,Hyderabad,17.4483,78.3915,55,49.21,16.77,Clear,25.92,0.0,False
EVT2F6B184F,2026-09-01 00:35:00,ROAD_003,Madhapur Road,Hyderabad,17.4486,78.3908,40,37.31,29.01,Rain,24.26,17.5,False
EVTC694ABCC,2026-09-01 00:35:00,ROAD_004,Kondapur Road,Hyderabad,17.4584,78.3697,32,51.75,20.31,Clear,33.78,0.0,False
EVTBBA08B39,2026-09-01 00:35:00,ROAD_005,Airport Route,Hyderabad,17.2403,78.4294,62,53.34,19.24,Clear,26.74,0.0,False
EVT52CDEE58,2026-09-01 00:36:00,ROAD_001,Gachibowli Main Road,Hyderabad,17.4401,78.3489,52,51.57,12.47,Cloudy,26.54,0.33,False
EVT7A29674B,2026-09-01 00:36:00,ROAD_002,Hitech City Road,Hyderabad,17.4483,78.3915,67,46.13,17.22,Clear,30.53,0.0,False
EVT478A0DF2,2026-09-01 00:36:00,ROAD_003,Madhapur Road,Hyderabad,17.4486,78.3908,48,46.66,25.07,Clear,27.02,0.0,False
EVT3F0AC39B,2026-09-01 00:36:00,ROAD_004,Kondapur Road,Hyderabad,17.4584,78.3697,36,58.17,17.54,Clear,29.78,0.0,False
EVT27EC2221,2026-09-01 00:36:00,ROAD_005,Airport Route,Hyderabad,17.2403,78.4294,24,54.21,23.27,Clear,26.96,0.0,False
EVTB5F1AAD7,2026-09-01 00:37:00,ROAD_001,Gachibowli Main Road,Hyderabad,17.4401,78.3489,50,53.46,19.86,Clear,33.63,0.0,False
EVT53B50B79,2026-09-01 00:37:00,ROAD_002,Hitech City Road,Hyderabad,17.4483,78.3915,91,30.49,21.24,Rain,31.31,5.19,False
EVTA092D48E,2026-09-01 00:37:00,ROAD_003,Madhapur Road,Hyderabad,17.4486,78.3908,42,59.3,17.47,Cloudy,28.49,0.11,False
EVT0C1BAFDF,2026-09-01 00:37:00,ROAD_004,Kondapur Road,Hyderabad,17.4584,78.3697,51,57.65,10.82,Cloudy,26.6,1.59,False
EVTBD6B0C09,2026-09-01 00:37:00,ROAD_005,Airport Route,Hyderabad,17.2403,78.4294,49,62.7,11.89,Clear,26.05,0.0,False
EVTDC031301,2026-09-01 00:38:00,ROAD_001,Gachibowli Main Road,Hyderabad,17.4401,78.3489,35,53.11,20.66,Clear,24.9,0.0,False
EVT5CFF4CC0,2026-09-01 00:38:00,ROAD_002,Hitech City Road,Hyderabad,17.4483,78.3915,75,53.76,12.62,Cloudy,32.26,0.81,False
EVT80359219,2026-09-01 00:38:00,ROAD_003,Madhapur Road,Hyderabad,17.4486,78.3908,42,56.58,21.23,Clear,32.47,0.0,False
EVTAA646395,2026-09-01 00:38:00,ROAD_004,Kondapur Road,Hyderabad,17.4584,78.3697,86,16.64,26.46,Clear,33.69,0.0,True
EVT4416C47C,2026-09-01 00:38:00,ROAD_005,Airport Route,Hyderabad,17.2403,78.4294,29,46.18,19.75,Rain,29.54,15.3,False
EVTA6FCD75F,2026-09-01 00:39:00,ROAD_001,Gachibowli Main Road,Hyderabad,17.4401,78.3489,54,52.04,16.07,Clear,24.19,0.0,False
EVTCCEC2E41,2026-09-01 00:39:00,ROAD_002,Hitech City Road,Hyderabad,17.4483,78.3915,75,31.88,23.79,Rain,32.79,12.08,False
EVT4E77266C,2026-09-01 00:39:00,ROAD_003,Madhapur Road,Hyderabad,17.4486,78.3908,41,60.2,17.28,Cloudy,32.2,1.18,False
EVT367A1AC8,2026-09-01 00:39:00,ROAD_004,Kondapur Road,Hyderabad,17.4584,78.3697,23,59.25,15.22,Cloudy,25.12,1.57,False
EVT56913C19,2026-09-01 00:39:00,ROAD_005,Airport Route,Hyderabad,17.2403,78.4294,63,58.22,13.84,Cloudy,27.84,0.45,False
EVTBFB2E53F,2026-09-01 00:40:00,ROAD_001,Gachibowli Main Road,Hyderabad,17.4401,78.3489,49,56.31,21.7,Clear,31.97,0.0,False
EVTC0B67E2B,2026-09-01 00:40:00,ROAD_002,Hitech City Road,Hyderabad,17.4483,78.3915,98,14.18,25.23,Clear,25.66,0.0,True
EVT58201824,2026-09-01 00:40:00,ROAD_003,Madhapur Road,Hyderabad,17.4486,78.3908,24,55.2,26.18,Clear,32.45,0.0,False
EVTDC1DFD52,2026-09-01 00:40:00,ROAD_004,Kondapur Road,Hyderabad,17.4584,78.3697,54,52.14,10.59,Cloudy,32.39,1.57,False
EVT0C5A675C,2026-09-01 00:40:00,ROAD_005,Airport Route,Hyderabad,17.2403,78.4294,32,59.79,20.16,Clear,29.66,0.0,False
EVT9A1B8BD2,2026-09-01 00:41:00,ROAD_001,Gachibowli Main Road,Hyderabad,17.4401,78.3489,51,52.78,15.91,Clear,26.67,0.0,False
EVT4517FA5E,2026-09-01 00:41:00,ROAD_002,Hitech City Road,Hyderabad,17.4483,78.3915,72,47.84,23.75,Clear,26.46,0.0,False
EVT1067C58C,2026-09-01 00:41:00,ROAD_003,Madhapur Road,Hyderabad,17.4486,78.3908,43,33.31,23.61,Clear,26.44,0.0,False
EVT2406E9C7,2026-09-01 00:41:00,ROAD_004,Kondapur Road,Hyderabad,17.4584,78.3697,48,56.16,14.61,Clear,24.3,0.0,False
EVT228E1755,2026-09-01 00:41:00,ROAD_005,Airport Route,Hyderabad,17.2403,78.4294,29,61.36,21.38,Clear,27.18,0.0,False
EVTC3D1B025,2026-09-01 00:42:00,ROAD_001,Gachibowli Main Road,Hyderabad,17.4401,78.3489,25,57.27,22.32,Clear,32.18,0.0,False
EVTF31C235F,2026-09-01 00:42:00,ROAD_002,Hitech City Road,Hyderabad,17.4483,78.3915,51,48.82,10.84,Clear,28.92,0.0,False
EVT0728842A,2026-09-01 00:42:00,ROAD_003,Madhapur Road,Hyderabad,17.4486,78.3908,41,50.06,18.18,Clear,25.7,0.0,False
EVT75F754CD,2026-09-01 00:42:00,ROAD_004,Kondapur Road,Hyderabad,17.4584,78.3697,38,52.77,13.21,Clear,28.17,0.0,False
EVTD90B6F55,2026-09-01 00:42:00,ROAD_005,Airport Route,Hyderabad,17.2403,78.4294,40,55.47,8.35,Cloudy,28.72,1.23,False
EVT1B8C4C04,2026-09-01 00:43:00,ROAD_001,Gachibowli Main Road,Hyderabad,17.4401,78.3489,59,53.01,25.64,Clear,32.82,0.0,False
EVTCE7D3A9F,2026-09-01 00:43:00,ROAD_002,Hitech City Road,Hyderabad,17.4483,78.3915,52,49.99,10.91,Clear,24.82,0.0,False
EVT68AA736F,2026-09-01 00:43:00,ROAD_003,Madhapur Road,Hyderabad,17.4486,78.3908,29,55.68,11.68,Clear,32.8,0.0,False
EVT32731AC6,2026-09-01 00:43:00,ROAD_004,Kondapur Road,Hyderabad,17.4584,78.3697,44,52.76,12.0,Clear,33.78,0.0,False
EVTB4690560,2026-09-01 00:43:00,ROAD_005,Airport Route,Hyderabad,17.2403,78.4294,47,43.41,22.84,Rain,31.03,5.48,False
EVT7572C51F,2026-09-01 00:44:00,ROAD_001,Gachibowli Main Road,Hyderabad,17.4401,78.3489,56,52.18,13.86,Clear,26.26,0.0,False
EVTDD618A84,2026-09-01 00:44:00,ROAD_002,Hitech City Road,Hyderabad,17.4483,78.3915,36,50.93,24.24,Clear,25.0,0.0,False
EVT8C1870DB,2026-09-01 00:44:00,ROAD_003,Madhapur Road,Hyderabad,17.4486,78.3908,48,52.74,19.82,Cloudy,28.96,1.03,False
EVT22573EB2,2026-09-01 00:44:00,ROAD_004,Kondapur Road,Hyderabad,17.4584,78.3697,70,32.47,16.92,Rain,25.84,5.72,False
EVT5031634B,2026-09-01 00:44:00,ROAD_005,Airport Route,Hyderabad,17.2403,78.4294,46,59.71,16.22,Clear,33.33,0.0,False
EVT04DA7F0B,2026-09-01 00:45:00,ROAD_001,Gachibowli Main Road,Hyderabad,17.4401,78.3489,30,49.32,10.13,Clear,27.0,0.0,False
EVTBDA89F56,2026-09-01 00:45:00,ROAD_002,Hitech City Road,Hyderabad,17.4483,78.3915,44,51.86,21.4,Clear,28.08,0.0,False
EVT1C8C6B77,2026-09-01 00:45:00,ROAD_003,Madhapur Road,Hyderabad,17.4486,78.3908,62,47.79,15.77,Clear,24.18,0.0,False
EVT01F2723A,2026-09-01 00:45:00,ROAD_004,Kondapur Road,Hyderabad,17.4584,78.3697,21,52.23,11.36,Clear,25.04,0.0,False
EVTE8824801,2026-09-01 00:45:00,ROAD_005,Airport Route,Hyderabad,17.2403,78.4294,45,44.24,15.07,Rain,32.62,6.57,False
EVT7A9A674A,2026-09-01 00:46:00,ROAD_001,Gachibowli Main Road,Hyderabad,17.4401,78.3489,50,54.69,22.0,Cloudy,26.58,1.29,False
EVT9AC9153C,2026-09-01 00:46:00,ROAD_002,Hitech City Road,Hyderabad,17.4483,78.3915,87,26.5,27.45,Clear,26.01,0.0,True
EVT22699D40,2026-09-01 00:46:00,ROAD_003,Madhapur Road,Hyderabad,17.4486,78.3908,41,51.41,15.99,Clear,28.17,0.0,False
EVT1D0B4D25,2026-09-01 00:46:00,ROAD_004,Kondapur Road,Hyderabad,17.4584,78.3697,43,58.47,10.06,Clear,31.58,0.0,False
EVTD91EE8DC,2026-09-01 00:46:00,ROAD_005,Airport Route,Hyderabad,17.2403,78.4294,55,57.23,7.13,Clear,32.07,0.0,False
EVT84209F31,2026-09-01 00:47:00,ROAD_001,Gachibowli Main Road,Hyderabad,17.4401,78.3489,43,43.77,29.84,Rain,29.19,7.5,False
EVT29F986BA,2026-09-01 00:47:00,ROAD_002,Hitech City Road,Hyderabad,17.4483,78.3915,44,16.44,22.03,Cloudy,24.85,1.21,True
EVT46D75B97,2026-09-01 00:47:00,ROAD_003,Madhapur Road,Hyderabad,17.4486,78.3908,65,52.59,23.77,Clear,25.0,0.0,False
EVT20B1537D,2026-09-01 00:47:00,ROAD_004,Kondapur Road,Hyderabad,17.4584,78.3697,51,51.29,9.87,Clear,30.63,0.0,False
EVTA91EF9AE,2026-09-01 00:47:00,ROAD_005,Airport Route,Hyderabad,17.2403,78.4294,38,56.72,16.17,Clear,30.72,0.0,False
EVTC82EFEC9,2026-09-01 00:48:00,ROAD_001,Gachibowli Main Road,Hyderabad,17.4401,78.3489,48,52.06,23.34,Clear,25.77,0.0,False
EVTBAC1AEE9,2026-09-01 00:48:00,ROAD_002,Hitech City Road,Hyderabad,17.4483,78.3915,46,56.29,18.83,Clear,29.78,0.0,False
EVT160A89B7,2026-09-01 00:48:00,ROAD_003,Madhapur Road,Hyderabad,17.4486,78.3908,30,57.43,15.4,Clear,32.85,0.0,False
EVTFAD22E31,2026-09-01 00:48:00,ROAD_004,Kondapur Road,Hyderabad,17.4584,78.3697,48,57.0,15.43,Clear,33.34,0.0,False
EVT0423129A,2026-09-01 00:48:00,ROAD_005,Airport Route,Hyderabad,17.2403,78.4294,51,58.72,15.49,Clear,32.83,0.0,False
EVTDC421FC4,2026-09-01 00:49:00,ROAD_001,Gachibowli Main Road,Hyderabad,17.4401,78.3489,36,54.56,23.01,Clear,33.78,0.0,False
EVT53E75A93,2026-09-01 00:49:00,ROAD_002,Hitech City Road,Hyderabad,17.4483,78.3915,42,36.43,26.39,Rain,30.83,16.24,False
EVT42563848,2026-09-01 00:49:00,ROAD_003,Madhapur Road,Hyderabad,17.4486,78.3908,54,29.79,15.61,Rain,32.44,8.04,False
EVTC7843576,2026-09-01 00:49:00,ROAD_004,Kondapur Road,Hyderabad,17.4584,78.3697,54,53.79,11.21,Clear,33.63,0.0,False
EVT8ACBC1D1,2026-09-01 00:49:00,ROAD_005,Airport Route,Hyderabad,17.2403,78.4294,22,61.87,7.75,Clear,31.65,0.0,False
EVTD654A223,2026-09-01 00:50:00,ROAD_001,Gachibowli Main Road,Hyderabad,17.4401,78.3489,48,51.24,13.71,Clear,25.95,0.0,False
EVT918E46B3,2026-09-01 00:50:00,ROAD_002,Hitech City Road,Hyderabad,17.4483,78.3915,57,39.67,24.48,Rain,30.44,11.04,False
EVT779B35C0,2026-09-01 00:50:00,ROAD_003,Madhapur Road,Hyderabad,17.4486,78.3908,70,18.78,14.91,Clear,31.75,0.0,True
EVTFC2CE206,2026-09-01 00:50:00,ROAD_004,Kondapur Road,Hyderabad,17.4584,78.3697,43,55.32,15.98,Clear,33.7,0.0,False
EVTB87F18ED,2026-09-01 00:50:00,ROAD_005,Airport Route,Hyderabad,17.2403,78.4294,38,62.27,15.85,Clear,28.82,0.0,False
EVTBA7FA4D2,2026-09-01 00:51:00,ROAD_001,Gachibowli Main Road,Hyderabad,17.4401,78.3489,62,59.18,21.94,Clear,24.74,0.0,False
EVTDDCD6C7D,2026-09-01 00:51:00,ROAD_002,Hitech City Road,Hyderabad,17.4483,78.3915,81,52.26,22.36,Clear,28.47,0.0,False
EVTF112BC2F,2026-09-01 00:51:00,ROAD_003,Madhapur Road,Hyderabad,17.4486,78.3908,49,56.28,16.55,Clear,30.6,0.0,False
EVTDDBEDC67,2026-09-01 00:51:00,ROAD_004,Kondapur Road,Hyderabad,17.4584,78.3697,60,56.65,16.16,Clear,27.68,0.0,False
EVT49D1ED90,2026-09-01 00:51:00,ROAD_005,Airport Route,Hyderabad,17.2403,78.4294,35,63.83,11.0,Clear,24.21,0.0,False
EVT59F3EF65,2026-09-01 00:52:00,ROAD_001,Gachibowli Main Road,Hyderabad,17.4401,78.3489,43,55.7,20.23,Cloudy,26.68,0.71,False
EVT8B7898C6,2026-09-01 00:52:00,ROAD_002,Hitech City Road,Hyderabad,17.4483,78.3915,73,30.13,16.69,Rain,28.76,12.95,False
EVTDD260652,2026-09-01 00:52:00,ROAD_003,Madhapur Road,Hyderabad,17.4486,78.3908,58,50.36,21.87,Cloudy,33.4,1.38,False
EVT4F7A4852,2026-09-01 00:52:00,ROAD_004,Kondapur Road,Hyderabad,17.4584,78.3697,28,60.01,18.22,Clear,28.16,0.0,False
EVT244DCAA7,2026-09-01 00:52:00,ROAD_005,Airport Route,Hyderabad,17.2403,78.4294,31,33.13,20.02,Rain,33.65,19.92,False
EVT564ACE43,2026-09-01 00:53:00,ROAD_001,Gachibowli Main Road,Hyderabad,17.4401,78.3489,51,24.51,24.53,Clear,25.5,0.0,False
EVTCF18E515,2026-09-01 00:53:00,ROAD_002,Hitech City Road,Hyderabad,17.4483,78.3915,44,51.16,15.22,Clear,26.43,0.0,False
EVT12988007,2026-09-01 00:53:00,ROAD_003,Madhapur Road,Hyderabad,17.4486,78.3908,53,56.65,13.49,Clear,29.25,0.0,False
EVT6278A1D0,2026-09-01 00:53:00,ROAD_004,Kondapur Road,Hyderabad,17.4584,78.3697,57,40.32,11.74,Rain,27.74,7.2,False
EVT4D9C8429,2026-09-01 00:53:00,ROAD_005,Airport Route,Hyderabad,17.2403,78.4294,58,56.52,12.06,Cloudy,24.86,1.25,False
EVT3B5AAD6F,2026-09-01 00:54:00,ROAD_001,Gachibowli Main Road,Hyderabad,17.4401,78.3489,82,9.53,19.98,Rain,24.17,15.71,True
EVT86CC66FB,2026-09-01 00:54:00,ROAD_002,Hitech City Road,Hyderabad,17.4483,78.3915,47,29.99,18.48,Rain,25.1,14.04,False
EVT473ADBE9,2026-09-01 00:54:00,ROAD_003,Madhapur Road,Hyderabad,17.4486,78.3908,45,12.88,37.36,Rain,28.48,5.71,True
EVT6858EFD3,2026-09-01 00:54:00,ROAD_004,Kondapur Road,Hyderabad,17.4584,78.3697,61,52.28,14.46,Cloudy,25.26,1.48,False
EVT3EDFC9AD,2026-09-01 00:54:00,ROAD_005,Airport Route,Hyderabad,17.2403,78.4294,54,65.89,15.7,Clear,32.46,0.0,False
EVT70EC994C,2026-09-01 00:55:00,ROAD_001,Gachibowli Main Road,Hyderabad,17.4401,78.3489,44,36.03,22.67,Rain,29.79,16.48,False
EVT77FB1551,2026-09-01 00:55:00,ROAD_002,Hitech City Road,Hyderabad,17.4483,78.3915,72,45.35,15.52,Clear,33.53,0.0,False
EVT4F788CC2,2026-09-01 00:55:00,ROAD_003,Madhapur Road,Hyderabad,17.4486,78.3908,55,53.95,16.29,Clear,33.07,0.0,False
EVT142AEFFE,2026-09-01 00:55:00,ROAD_004,Kondapur Road,Hyderabad,17.4584,78.3697,36,54.61,14.7,Clear,31.47,0.0,False
EVT9A3A0545,2026-09-01 00:55:00,ROAD_005,Airport Route,Hyderabad,17.2403,78.4294,50,58.79,9.78,Clear,28.67,0.0,False
EVTC587AF15,2026-09-01 00:56:00,ROAD_001,Gachibowli Main Road,Hyderabad,17.4401,78.3489,61,59.06,14.22,Cloudy,24.18,0.92,False
EVTEE04F598,2026-09-01 00:56:00,ROAD_002,Hitech City Road,Hyderabad,17.4483,78.3915,63,48.82,18.05,Clear,32.03,0.0,False
EVT8FDE68F0,2026-09-01 00:56:00,ROAD_003,Madhapur Road,Hyderabad,17.4486,78.3908,65,54.06,25.24,Clear,28.38,0.0,False
EVT0142658D,2026-09-01 00:56:00,ROAD_004,Kondapur Road,Hyderabad,17.4584,78.3697,63,50.88,7.94,Clear,29.96,0.0,False
EVT517236A7,2026-09-01 00:56:00,ROAD_005,Airport Route,Hyderabad,17.2403,78.4294,49,61.19,14.35,Clear,26.28,0.0,False
EVT1B81E571,2026-09-01 00:57:00,ROAD_001,Gachibowli Main Road,Hyderabad,17.4401,78.3489,39,56.56,14.91,Clear,27.06,0.0,False
EVTDBEC337F,2026-09-01 00:57:00,ROAD_002,Hitech City Road,Hyderabad,17.4483,78.3915,104,21.99,23.39,Cloudy,32.31,0.34,True
EVT7D5ABCDF,2026-09-01 00:57:00,ROAD_003,Madhapur Road,Hyderabad,17.4486,78.3908,52,53.03,21.96,Clear,32.77,0.0,False
EVT50452B28,2026-09-01 00:57:00,ROAD_004,Kondapur Road,Hyderabad,17.4584,78.3697,58,59.87,12.42,Clear,31.57,0.0,False
EVT77342B6E,2026-09-01 00:57:00,ROAD_005,Airport Route,Hyderabad,17.2403,78.4294,59,60.68,22.73,Cloudy,30.19,1.09,False
EVTA64E99B6,2026-09-01 00:58:00,ROAD_001,Gachibowli Main Road,Hyderabad,17.4401,78.3489,31,53.69,19.41,Cloudy,29.55,0.92,False
EVTFA4CBF84,2026-09-01 00:58:00,ROAD_002,Hitech City Road,Hyderabad,17.4483,78.3915,76,37.78,24.88,Rain,30.31,6.18,False
EVTFE2B589F,2026-09-01 00:58:00,ROAD_003,Madhapur Road,Hyderabad,17.4486,78.3908,41,52.67,17.5,Clear,30.19,0.0,False
EVTD1C96F12,2026-09-01 00:58:00,ROAD_004,Kondapur Road,Hyderabad,17.4584,78.3697,50,56.45,15.75,Clear,28.98,0.0,False
EVT10915E1A,2026-09-01 00:58:00,ROAD_005,Airport Route,Hyderabad,17.2403,78.4294,46,33.99,11.63,Rain,24.11,12.24,False
EVT4620D36B,2026-09-01 00:59:00,ROAD_001,Gachibowli Main Road,Hyderabad,17.4401,78.3489,60,48.5,26.1,Clear,27.01,0.0,False
EVT508A67F9,2026-09-01 00:59:00,ROAD_002,Hitech City Road,Hyderabad,17.4483,78.3915,37,51.38,15.98,Clear,24.76,0.0,False
EVT14F02B2C,2026-09-01 00:59:00,ROAD_003,Madhapur Road,Hyderabad,17.4486,78.3908,27,48.72,21.34,Clear,31.3,0.0,False
EVT2882A95A,2026-09-01 00:59:00,ROAD_004,Kondapur Road,Hyderabad,17.4584,78.3697,60,49.69,25.48,Rain,33.36,6.87,False
EVT47E26D8E,2026-09-01 00:59:00,ROAD_005,Airport Route,Hyderabad,17.2403,78.4294,52,60.75,13.47,Clear,26.81,0.0,False
EVTBEFABEB9,2026-09-01 01:00:00,ROAD_001,Gachibowli Main Road,Hyderabad,17.4401,78.3489,46,49.54,25.12,Clear,32.45,0.0,False
EVTFA0520FF,2026-09-01 01:00:00,ROAD_002,Hitech City Road,Hyderabad,17.4483,78.3915,68,32.5,26.78,Rain,32.75,16.38,False
EVT0C12F3F8,2026-09-01 01:00:00,ROAD_003,Madhapur Road,Hyderabad,17.4486,78.3908,45,29.65,25.25,Rain,33.32,9.27,False
EVT06FD25A2,2026-09-01 01:00:00,ROAD_004,Kondapur Road,Hyderabad,17.4584,78.3697,40,50.66,17.01,Clear,32.31,0.0,False
EVT411F00E5,2026-09-01 01:00:00,ROAD_005,Airport Route,Hyderabad,17.2403,78.4294,38,59.38,11.66,Clear,31.43,0.0,False
EVT711FD259,2026-09-01 01:01:00,ROAD_001,Gachibowli Main Road,Hyderabad,17.4401,78.3489,62,53.91,14.06,Clear,33.38,0.0,False
EVT998B23EC,2026-09-01 01:01:00,ROAD_002,Hitech City Road,Hyderabad,17.4483,78.3915,60,46.79,24.77,Clear,29.7,0.0,False
EVT6E86F1A2,2026-09-01 01:01:00,ROAD_003,Madhapur Road,Hyderabad,17.4486,78.3908,34,51.2,14.3,Clear,33.17,0.0,False
EVT524CD060,2026-09-01 01:01:00,ROAD_004,Kondapur Road,Hyderabad,17.4584,78.3697,65,51.95,9.75,Clear,27.68,0.0,False
EVT23EC48B6,2026-09-01 01:01:00,ROAD_005,Airport Route,Hyderabad,17.2403,78.4294,61,57.34,8.53,Clear,28.1,0.0,False
EVTEDAD7B56,2026-09-01 01:02:00,ROAD_001,Gachibowli Main Road,Hyderabad,17.4401,78.3489,37,60.09,20.82,Cloudy,24.73,0.77,False
EVT8BF5581A,2026-09-01 01:02:00,ROAD_002,Hitech City Road,Hyderabad,17.4483,78.3915,61,47.58,13.98,Clear,30.41,0.0,False
EVTFD707EBE,2026-09-01 01:02:00,ROAD_003,Madhapur Road,Hyderabad,17.4486,78.3908,80,17.82,24.28,Clear,29.07,0.0,True
EVT0F948EFD,2026-09-01 01:02:00,ROAD_004,Kondapur Road,Hyderabad,17.4584,78.3697,39,51.12,17.68,Clear,25.43,0.0,False
EVTBC8E5DC7,2026-09-01 01:02:00,ROAD_005,Airport Route,Hyderabad,17.2403,78.4294,43,63.64,6.65,Clear,25.05,0.0,False
EVT53B54562,2026-09-01 01:03:00,ROAD_001,Gachibowli Main Road,Hyderabad,17.4401,78.3489,51,52.75,21.91,Clear,28.87,0.0,False
EVTC0F8AAC9,2026-09-01 01:03:00,ROAD_002,Hitech City Road,Hyderabad,17.4483,78.3915,41,54.64,12.84,Clear,30.95,0.0,False
EVT657743A8,2026-09-01 01:03:00,ROAD_003,Madhapur Road,Hyderabad,17.4486,78.3908,54,34.78,22.09,Rain,32.4,9.01,False
EVTAC09D410,2026-09-01 01:03:00,ROAD_004,Kondapur Road,Hyderabad,17.4584,78.3697,61,51.38,12.68,Clear,24.81,0.0,False
EVT7072FE84,2026-09-01 01:03:00,ROAD_005,Airport Route,Hyderabad,17.2403,78.4294,33,52.84,20.56,Clear,26.63,0.0,False
EVT10E0DB3B,2026-09-01 01:04:00,ROAD_001,Gachibowli Main Road,Hyderabad,17.4401,78.3489,44,54.73,21.4,Clear,33.76,0.0,False
EVT92EF82CB,2026-09-01 01:04:00,ROAD_002,Hitech City Road,Hyderabad,17.4483,78.3915,63,48.25,17.63,Clear,24.76,0.0,False
EVT1389E842,2026-09-01 01:04:00,ROAD_003,Madhapur Road,Hyderabad,17.4486,78.3908,37,48.04,18.11,Clear,29.31,0.0,False
EVTB310F21D,2026-09-01 01:04:00,ROAD_004,Kondapur Road,Hyderabad,17.4584,78.3697,65,27.93,25.51,Cloudy,29.43,1.53,False
EVT521E5B94,2026-09-01 01:04:00,ROAD_005,Airport Route,Hyderabad,17.2403,78.4294,58,60.46,10.36,Cloudy,28.36,1.05,False
EVT2F94E15F,2026-09-01 01:05:00,ROAD_001,Gachibowli Main Road,Hyderabad,17.4401,78.3489,68,56.04,15.67,Cloudy,28.0,0.05,False
EVT8E4F9C61,2026-09-01 01:05:00,ROAD_002,Hitech City Road,Hyderabad,17.4483,78.3915,71,35.86,31.78,Rain,31.42,5.48,False
EVTD82085B0,2026-09-01 01:05:00,ROAD_003,Madhapur Road,Hyderabad,17.4486,78.3908,41,29.46,23.42,Rain,31.97,10.46,False
EVTDF870039,2026-09-01 01:05:00,ROAD_004,Kondapur Road,Hyderabad,17.4584,78.3697,43,60.2,12.26,Clear,30.2,0.0,False
EVTCEBEB397,2026-09-01 01:05:00,ROAD_005,Airport Route,Hyderabad,17.2403,78.4294,22,42.23,17.46,Rain,24.57,5.21,False
EVTE23972D6,2026-09-01 01:06:00,ROAD_001,Gachibowli Main Road,Hyderabad,17.4401,78.3489,29,58.19,8.59,Clear,27.92,0.0,False
EVTDC76E444,2026-09-01 01:06:00,ROAD_002,Hitech City Road,Hyderabad,17.4483,78.3915,67,46.99,19.83,Clear,26.9,0.0,False
EVT37325657,2026-09-01 01:06:00,ROAD_003,Madhapur Road,Hyderabad,17.4486,78.3908,47,53.25,16.99,Clear,32.52,0.0,False
EVT1F86DEC3,2026-09-01 01:06:00,ROAD_004,Kondapur Road,Hyderabad,17.4584,78.3697,52,52.59,15.32,Cloudy,32.93,1.05,False
EVTF64042DA,2026-09-01 01:06:00,ROAD_005,Airport Route,Hyderabad,17.2403,78.4294,18,53.93,12.64,Clear,32.86,0.0,False
EVT89EB6DFD,2026-09-01 01:07:00,ROAD_001,Gachibowli Main Road,Hyderabad,17.4401,78.3489,35,52.16,10.22,Clear,29.07,0.0,False
EVT80DB1EB2,2026-09-01 01:07:00,ROAD_002,Hitech City Road,Hyderabad,17.4483,78.3915,58,48.37,12.82,Clear,24.61,0.0,False
EVTF2BC2838,2026-09-01 01:07:00,ROAD_003,Madhapur Road,Hyderabad,17.4486,78.3908,48,56.62,24.47,Clear,29.24,0.0,False
EVT0A263481,2026-09-01 01:07:00,ROAD_004,Kondapur Road,Hyderabad,17.4584,78.3697,55,53.61,11.83,Clear,30.49,0.0,False
EVT7A1B966D,2026-09-01 01:07:00,ROAD_005,Airport Route,Hyderabad,17.2403,78.4294,31,58.42,15.35,Clear,30.46,0.0,False
EVTA293DE46,2026-09-01 01:08:00,ROAD_001,Gachibowli Main Road,Hyderabad,17.4401,78.3489,44,42.25,14.53,Rain,31.85,7.37,False
EVT140DBB99,2026-09-01 01:08:00,ROAD_002,Hitech City Road,Hyderabad,17.4483,78.3915,55,43.06,24.57,Clear,27.57,0.0,False
EVTEE0A2F56,2026-09-01 01:08:00,ROAD_003,Madhapur Road,Hyderabad,17.4486,78.3908,45,54.22,23.45,Clear,28.3,0.0,False
EVT355A6954,2026-09-01 01:08:00,ROAD_004,Kondapur Road,Hyderabad,17.4584,78.3697,57,55.78,18.28,Cloudy,28.87,1.4,False
EVT1A17BCD8,2026-09-01 01:08:00,ROAD_005,Airport Route,Hyderabad,17.2403,78.4294,32,42.38,25.0,Rain,26.04,15.89,False
EVT3C1CB84F,2026-09-01 01:09:00,ROAD_001,Gachibowli Main Road,Hyderabad,17.4401,78.3489,55,41.98,13.84,Rain,26.83,3.12,False
EVTEF7A84D2,2026-09-01 01:09:00,ROAD_002,Hitech City Road,Hyderabad,17.4483,78.3915,69,52.3,22.13,Clear,25.43,0.0,False
EVT7302385E,2026-09-01 01:09:00,ROAD_003,Madhapur Road,Hyderabad,17.4486,78.3908,76,55.09,18.03,Clear,25.94,0.0,False
EVT0CDA7877,2026-09-01 01:09:00,ROAD_004,Kondapur Road,Hyderabad,17.4584,78.3697,38,36.66,12.26,Rain,27.45,6.98,False
